,taxid,assembly_accession,organism_name,superkingdom,phylum,class,order,family,genus,no_rank
13350,2735433,GCF_013426895.1,Paraburkholderia sp. PGU16,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,
13351,2735434,GCF_013426915.1,Paraburkholderia sp. PGU19,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,
13352,293826,GCF_000016985.1,Alkaliphilus metalliredigens QYMF,Bacteria,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Alkaliphilus,Alkaliphilus metalliredigens QYMF
13353,350688,GCF_000018325.1,Alkaliphilus oremlandii OhILAs,Bacteria,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Alkaliphilus,Alkaliphilus oremlandii OhILAs
13354,2731219,GCF_018141165.1,Alkaliphilus sp. B6464,Bacteria,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Alkaliphilus,
13355,392610,GCF_009768975.1,Sphingorhabdus lacus,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingorhabdus,
13356,1806885,GCF_001586275.1,Sphingorhabdus sp. M41,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingorhabdus,
13357,2077182,GCF_002776575.1,Sphingorhabdus sp. YGSMI21,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingorhabdus,
13358,2584094,GCF_002218195.1,Sphingorhabdus sp. SMR4y,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingorhabdus,
13359,2725558,GCF_012516475.1,Sphingorhabdus sp. JK6,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Parasphingorhabdus,
13360,643867,GCF_000183425.1,Marivirga tractuosa DSM 4126,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Marivirgaceae,Marivirga,Marivirga tractuosa DSM 4126
13361,391592,GCF_005843985.1,Caminibacter mediatlanticus TB-2,Bacteria,Proteobacteria,Epsilonproteobacteria,Nautiliales,Nautiliaceae,Caminibacter,Caminibacter mediatlanticus TB-2
13362,1796646,GCF_001688845.2,Muribaculum intestinale,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,
13363,1796646,GCF_002201515.1,Muribaculum intestinale,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,
13364,1796646,GCF_016696845.1,Muribaculum intestinale,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,
13365,2530390,GCF_004803695.1,Muribaculum gordoncarteri,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum,
13366,1524929,GCF_018139025.1,Cylindrospermopsis raciborskii N8,Bacteria,Cyanobacteria,,Nostocales,Aphanizomenonaceae,Cylindrospermopsis,Cylindrospermopsis raciborskii N8
13367,2666332,GCF_014489415.1,Cylindrospermopsis curvispora GIHE-G1,Bacteria,Cyanobacteria,,Nostocales,Aphanizomenonaceae,Cylindrospermopsis,Cylindrospermopsis curvispora GIHE-G1
13368,2601898,GCF_007874125.1,Noviherbaspirillum sp. UKPF54,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Noviherbaspirillum,
13369,851,GCF_013137915.1,Fusobacterium nucleatum,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,
13370,851,GCF_902381645.1,Fusobacterium nucleatum,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,
13371,856,GCF_002356455.1,Fusobacterium varium,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,
13372,856,GCF_900637705.1,Fusobacterium varium,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,
13373,859,GCF_003812825.1,Fusobacterium necrophorum,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,
13374,860,GCF_003019755.1,Fusobacterium periodonticum,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,
13375,861,GCF_003019675.1,Fusobacterium ulcerans,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,
13376,861,GCF_900478315.1,Fusobacterium ulcerans,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,
13377,76856,GCF_002211605.1,Fusobacterium nucleatum subsp. nucleatum,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum subsp. nucleatum
13378,76856,GCF_003019295.1,Fusobacterium nucleatum subsp. nucleatum,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum subsp. nucleatum
13379,76857,GCF_001433955.1,Fusobacterium nucleatum subsp. polymorphum,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum subsp. polymorphum
13380,76857,GCF_001455125.1,Fusobacterium nucleatum subsp. polymorphum,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum subsp. polymorphum
13381,76857,GCF_001457555.1,Fusobacterium nucleatum subsp. polymorphum,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum subsp. polymorphum
13382,76857,GCF_002202115.1,Fusobacterium nucleatum subsp. polymorphum,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum subsp. polymorphum
13383,76857,GCF_002211625.1,Fusobacterium nucleatum subsp. polymorphum,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum subsp. polymorphum
13384,76859,GCF_001296085.1,Fusobacterium nucleatum subsp. animalis,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum subsp. animalis
13385,76859,GCF_001296145.1,Fusobacterium nucleatum subsp. animalis,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum subsp. animalis
13386,143387,GCF_003019715.1,Fusobacterium necrophorum subsp. funduliforme,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium necrophorum subsp. funduliforme
13387,143387,GCF_003732505.1,Fusobacterium necrophorum subsp. funduliforme,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium necrophorum subsp. funduliforme
13388,143387,GCF_003732525.1,Fusobacterium necrophorum subsp. funduliforme,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium necrophorum subsp. funduliforme
13389,143388,GCF_004006635.1,Fusobacterium necrophorum subsp. necrophorum,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium necrophorum subsp. necrophorum
13390,155615,GCF_002764055.1,Fusobacterium nucleatum subsp. vincentii,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum subsp. vincentii
13391,285729,GCF_016127595.1,Fusobacterium canifelinum,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,
13392,285729,GCF_016724785.1,Fusobacterium canifelinum,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,
13393,393480,GCF_000153625.3,Fusobacterium nucleatum subsp. polymorphum ATCC 10953,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum subsp. polymorphum ATCC 10953
13394,457405,GCF_000158275.2,Fusobacterium nucleatum subsp. animalis 7_1,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum subsp. animalis 7_1
13395,469601,GCF_000218645.2,Fusobacterium nucleatum subsp. animalis 21_1A,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum subsp. animalis 21_1A
13396,469602,GCF_000163915.2,Fusobacterium nucleatum subsp. vincentii 3_1_27,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum subsp. vincentii 3_1_27
13397,469604,GCF_000162235.2,Fusobacterium nucleatum subsp. vincentii 3_1_36A2,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum subsp. vincentii 3_1_36A2
13398,469607,GCF_000400875.1,Fusobacterium nucleatum subsp. animalis 4_8,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum subsp. animalis 4_8
13399,469615,GCF_003019695.1,Fusobacterium gonidiaformans ATCC 25563,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium gonidiaformans ATCC 25563
13400,469616,GCF_003019315.1,Fusobacterium mortiferum ATCC 9817,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium mortiferum ATCC 9817
13401,469617,GCF_900683735.1,Fusobacterium ulcerans ATCC 49185,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium ulcerans ATCC 49185
13402,469618,GCF_003019655.1,Fusobacterium varium ATCC 27725,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium varium ATCC 27725
13403,525283,GCF_003019785.1,Fusobacterium nucleatum subsp. nucleatum ATCC 23726,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum subsp. nucleatum ATCC 23726
13404,671211,GCF_002243405.1,Fusobacterium sp. oral taxon 203,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,
13405,1307427,GCF_001296125.1,Fusobacterium nucleatum subsp. vincentii ChDC F8,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum subsp. vincentii ChDC F8
13406,1307428,GCF_001296165.1,Fusobacterium nucleatum subsp. nucleatum ChDC F316,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum subsp. nucleatum ChDC F316
13407,1307442,GCF_001455145.1,Fusobacterium hwasookii ChDC F174,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium hwasookii ChDC F174
13408,1307443,GCF_001455085.1,Fusobacterium hwasookii ChDC F206,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium hwasookii ChDC F206
13409,1307444,GCF_001455105.1,Fusobacterium hwasookii ChDC F300,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium hwasookii ChDC F300
13410,1583098,GCF_014217355.1,Fusobacterium hwasookii,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,
13411,1583098,GCF_014217375.1,Fusobacterium hwasookii,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,
13412,2663009,GCF_002763595.1,Fusobacterium pseudoperiodonticum,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,
13413,2663009,GCF_002763625.1,Fusobacterium pseudoperiodonticum,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,
13414,2663009,GCF_002763695.1,Fusobacterium pseudoperiodonticum,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,
13415,2663009,GCF_002763735.1,Fusobacterium pseudoperiodonticum,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,
13416,2663009,GCF_002763775.1,Fusobacterium pseudoperiodonticum,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,
13417,2663009,GCF_002763815.1,Fusobacterium pseudoperiodonticum,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,
13418,2663009,GCF_002763875.1,Fusobacterium pseudoperiodonticum,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,
13419,2663009,GCF_002763915.1,Fusobacterium pseudoperiodonticum,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,
13420,2663009,GCF_002763925.1,Fusobacterium pseudoperiodonticum,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,
13421,2764326,GCF_014337255.1,Fusobacterium sp. NSJ-57,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,
13422,402881,GCF_000017565.1,Parvibaculum lavamentivorans DS-1,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Parvibaculaceae,Parvibaculum,Parvibaculum lavamentivorans DS-1
13423,443218,GCF_000214175.1,Hoyosella subflava DQS3-9A1,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Hoyosella,Hoyosella subflava DQS3-9A1
13424,2009329,GCF_002814095.1,Sagittula sp. P11,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Sagittula,
13425,545619,GCF_900105445.1,Paraoerskovia marina,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Cellulomonadaceae,Paraoerskovia,
13426,421628,GCF_000583815.1,Ectothiorhodospira haloalkaliphila,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Ectothiorhodospira,
13427,1442136,GCF_001632845.1,Ectothiorhodospira sp. BSL-9,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Ectothiorhodospira,
13428,349161,GCF_000016165.1,Desulfotomaculum reducens MI-1,Bacteria,Firmicutes,Clostridia,Eubacteriales,Peptococcaceae,Desulfotomaculum,Desulfotomaculum reducens MI-1
13429,696281,GCF_000215085.1,Desulfotomaculum ruminis DSM 2154,Bacteria,Firmicutes,Clostridia,Eubacteriales,Peptococcaceae,Desulfotomaculum,Desulfotomaculum ruminis DSM 2154
13430,868595,GCF_000214435.1,Desulfotomaculum nigrificans CO-1-SRB,Bacteria,Firmicutes,Clostridia,Eubacteriales,Peptococcaceae,Desulfotomaculum,Desulfotomaculum nigrificans CO-1-SRB
13431,1833852,GCF_002005145.1,Desulfotomaculum ferrireducens,Bacteria,Firmicutes,Clostridia,Eubacteriales,Peptococcaceae,Desulfotomaculum,
13432,2211140,GCF_003330725.1,Acidisarcina polymorpha,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae,Acidisarcina,
13433,387092,GCF_000010325.1,Nitratiruptor sp. SB155-2,Bacteria,Proteobacteria,Epsilonproteobacteria,Nautiliales,Nitratiruptoraceae,Nitratiruptor,
13434,2706014,GCF_014466985.1,Nitratiruptor labii,Bacteria,Proteobacteria,Epsilonproteobacteria,Nautiliales,Nitratiruptoraceae,Nitrosophilus,
13435,2724897,GCF_016629565.1,Nitratiruptor sp. YY08-10,Bacteria,Proteobacteria,Epsilonproteobacteria,Nautiliales,Nitratiruptoraceae,Nitratiruptor,
13436,2724898,GCF_016593175.1,Nitratiruptor sp. YY08-13,Bacteria,Proteobacteria,Epsilonproteobacteria,Nautiliales,Nitratiruptoraceae,Nitratiruptor,
13437,2724899,GCF_016593195.1,Nitratiruptor sp. YY08-14,Bacteria,Proteobacteria,Epsilonproteobacteria,Nautiliales,Nitratiruptoraceae,Nitratiruptor,
13438,2724900,GCF_016593215.1,Nitratiruptor sp. YY08-26,Bacteria,Proteobacteria,Epsilonproteobacteria,Nautiliales,Nitratiruptoraceae,Nitratiruptor,
13439,2724901,GCF_016593235.1,Nitratiruptor sp. YY09-18,Bacteria,Proteobacteria,Epsilonproteobacteria,Nautiliales,Nitratiruptoraceae,Nitratiruptor,
13440,1850238,GCF_002355275.1,Rhizorhabdus dicambivorans,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Rhizorhabdus,
13441,2560057,GCF_004564135.1,Terasakiella sp. SH-1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Terasakiellaceae,Terasakiella,
13442,1390,GCF_001483885.1,Bacillus amyloliquefaciens,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,
13443,1390,GCF_001586105.1,Bacillus amyloliquefaciens,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,
13444,1390,GCF_001596755.1,Bacillus amyloliquefaciens,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,
13445,1390,GCF_001705195.1,Bacillus amyloliquefaciens,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,
13446,1390,GCF_001874385.1,Bacillus amyloliquefaciens,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,
13447,1390,GCF_001889285.1,Bacillus amyloliquefaciens,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,
13448,1390,GCF_001922005.1,Bacillus amyloliquefaciens,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,
13449,1390,GCF_002173635.1,Bacillus amyloliquefaciens,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,
13450,1390,GCF_002209305.1,Bacillus amyloliquefaciens,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,
13451,1390,GCF_003149695.1,Bacillus amyloliquefaciens,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,
13452,1390,GCF_003149715.1,Bacillus amyloliquefaciens,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,
13453,1390,GCF_003149795.1,Bacillus amyloliquefaciens,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,
13454,1390,GCF_003312895.1,Bacillus amyloliquefaciens,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,
13455,1390,GCF_003868675.1,Bacillus amyloliquefaciens,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,
13456,1390,GCF_004006115.1,Bacillus amyloliquefaciens,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,
13457,1390,GCF_004421045.1,Bacillus amyloliquefaciens,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,
13458,1390,GCF_007362635.1,Bacillus amyloliquefaciens,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,
13459,1390,GCF_007827165.1,Bacillus amyloliquefaciens,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,
13460,1390,GCF_007923205.1,Bacillus amyloliquefaciens,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,
13461,1390,GCF_008534375.1,Bacillus amyloliquefaciens,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,
13462,1390,GCF_008808015.1,Bacillus amyloliquefaciens,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,
13463,1390,GCF_008824205.1,Bacillus amyloliquefaciens,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,
13464,1390,GCF_013122255.1,Bacillus amyloliquefaciens,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,
13465,1390,GCF_013328835.1,Bacillus amyloliquefaciens,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,
13466,1390,GCF_013341255.1,Bacillus amyloliquefaciens,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,
13467,1390,GCF_014622745.1,Bacillus amyloliquefaciens,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,
13468,1390,GCF_014791945.1,Bacillus amyloliquefaciens,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,
13469,1390,GCF_014792065.1,Bacillus amyloliquefaciens,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,
13470,1390,GCF_014854735.1,Bacillus amyloliquefaciens,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,
13471,1390,GCF_014930895.1,Bacillus amyloliquefaciens,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,
13472,1390,GCF_015999565.1,Bacillus amyloliquefaciens,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,
13473,1390,GCF_017357905.1,Bacillus amyloliquefaciens,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,
13474,1390,GCF_017603845.1,Bacillus amyloliquefaciens,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,
13475,1390,GCF_017815555.1,Bacillus amyloliquefaciens,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,
13476,1390,GCF_018223605.1,Bacillus amyloliquefaciens,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,
13477,1392,GCF_000534935.2,Bacillus anthracis,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,
13478,1392,GCF_000725325.1,Bacillus anthracis,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,
13479,1392,GCF_000742315.1,Bacillus anthracis,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,
13480,1392,GCF_000742655.1,Bacillus anthracis,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,
13481,1392,GCF_000742695.1,Bacillus anthracis,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,
13482,1392,GCF_000742875.1,Bacillus anthracis,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,
13483,1392,GCF_000831505.1,Bacillus anthracis,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,
13484,1392,GCF_000832425.1,Bacillus anthracis,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,
13485,1392,GCF_000832445.1,Bacillus anthracis,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,
13486,1392,GCF_000832465.1,Bacillus anthracis,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,
13487,1392,GCF_000832505.1,Bacillus anthracis,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,
13488,1392,GCF_000832565.1,Bacillus anthracis,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,
13489,1392,GCF_000832585.1,Bacillus anthracis,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,
